12, 4.220008850097656e-05
12, 1.3828277587890625e-05
13, 1.049041748046875e-05
13, 9.775161743164062e-06
13, 8.821487426757812e-06
13, 9.5367431640625e-06
13, 9.059906005859375e-06
14, 8.58306884765625e-06
14, 8.58306884765625e-06
14, 8.821487426757812e-06
14, 8.344650268554688e-06
14, 8.58306884765625e-06
14, 8.58306884765625e-06
14, 8.344650268554688e-06
15, 8.58306884765625e-06
15, 8.58306884765625e-06
15, 8.106231689453125e-06
15, 8.106231689453125e-06
15, 8.106231689453125e-06
15, 7.867813110351562e-06
15, 7.867813110351562e-06
15, 8.106231689453125e-06
15, 8.106231689453125e-06
15, 7.867813110351562e-06
15, 7.867813110351562e-06
16, 8.106231689453125e-06
16, 8.106231689453125e-06
16, 8.106231689453125e-06
16, 7.867813110351562e-06
16, 7.62939453125e-06
16, 7.867813110351562e-06
16, 7.62939453125e-06
16, 8.106231689453125e-06
16, 8.58306884765625e-06
16, 7.867813110351562e-06
16, 7.867813110351562e-06
16, 7.62939453125e-06
16, 8.106231689453125e-06
17, 9.298324584960938e-06
17, 8.58306884765625e-06
17, 8.106231689453125e-06
17, 8.106231689453125e-06
17, 7.867813110351562e-06
17, 7.867813110351562e-06
17, 8.344650268554688e-06
17, 8.106231689453125e-06
17, 7.867813110351562e-06
17, 7.867813110351562e-06
17, 7.867813110351562e-06
17, 7.867813110351562e-06
17, 8.106231689453125e-06
17, 8.106231689453125e-06
17, 7.867813110351562e-06
17, 8.106231689453125e-06
17, 8.106231689453125e-06
18, 8.344650268554688e-06
18, 8.106231689453125e-06
18, 7.867813110351562e-06
18, 8.106231689453125e-06
18, 7.867813110351562e-06
18, 8.344650268554688e-06
18, 8.344650268554688e-06
18, 7.867813110351562e-06
18, 7.867813110351562e-06
18, 7.867813110351562e-06
18, 8.106231689453125e-06
18, 8.106231689453125e-06
18, 8.58306884765625e-06
18, 8.106231689453125e-06
18, 7.867813110351562e-06
18, 7.867813110351562e-06
18, 8.344650268554688e-06
18, 7.867813110351562e-06
18, 8.106231689453125e-06
18, 8.106231689453125e-06
18, 8.106231689453125e-06
19, 7.867813110351562e-06
19, 7.867813110351562e-06
19, 8.106231689453125e-06
19, 7.867813110351562e-06
19, 8.106231689453125e-06
19, 8.106231689453125e-06
19, 8.106231689453125e-06
19, 7.867813110351562e-06
19, 8.106231689453125e-06
19, 7.62939453125e-06
19, 8.106231689453125e-06
19, 7.867813110351562e-06
19, 7.867813110351562e-06
19, 7.867813110351562e-06
19, 7.867813110351562e-06
19, 8.106231689453125e-06
19, 8.344650268554688e-06
19, 8.106231689453125e-06
19, 8.106231689453125e-06
19, 7.867813110351562e-06
19, 8.106231689453125e-06
20, 8.344650268554688e-06
20, 1.4781951904296875e-05
20, 8.58306884765625e-06
20, 7.867813110351562e-06
20, 8.106231689453125e-06
20, 8.106231689453125e-06
20, 7.62939453125e-06
20, 8.106231689453125e-06
20, 7.62939453125e-06
20, 7.867813110351562e-06
20, 8.106231689453125e-06
20, 8.344650268554688e-06
20, 8.344650268554688e-06
20, 7.867813110351562e-06
20, 7.867813110351562e-06
20, 8.106231689453125e-06
20, 8.106231689453125e-06
20, 8.106231689453125e-06
20, 8.106231689453125e-06
20, 7.867813110351562e-06
20, 8.106231689453125e-06
21, 8.821487426757812e-06
21, 8.821487426757812e-06
21, 8.58306884765625e-06
21, 8.344650268554688e-06
21, 8.106231689453125e-06
21, 8.106231689453125e-06
21, 8.106231689453125e-06
21, 8.344650268554688e-06
21, 8.344650268554688e-06
21, 8.106231689453125e-06
21, 8.344650268554688e-06
21, 8.106231689453125e-06
21, 8.106231689453125e-06
21, 8.344650268554688e-06
21, 8.106231689453125e-06
21, 8.58306884765625e-06
21, 8.344650268554688e-06
21, 8.58306884765625e-06
21, 8.106231689453125e-06
21, 8.821487426757812e-06
21, 8.344650268554688e-06
22, 8.106231689453125e-06
22, 8.344650268554688e-06
22, 8.106231689453125e-06
22, 7.867813110351562e-06
22, 8.344650268554688e-06
22, 8.106231689453125e-06
22, 8.344650268554688e-06
22, 8.344650268554688e-06
22, 7.867813110351562e-06
22, 8.106231689453125e-06
22, 8.106231689453125e-06
22, 8.106231689453125e-06
22, 8.344650268554688e-06
22, 8.344650268554688e-06
22, 7.867813110351562e-06
22, 7.867813110351562e-06
22, 8.106231689453125e-06
22, 8.58306884765625e-06
22, 8.58306884765625e-06
22, 8.344650268554688e-06
22, 8.106231689453125e-06
23, 8.344650268554688e-06
23, 8.106231689453125e-06
23, 7.867813110351562e-06
23, 8.106231689453125e-06
23, 8.344650268554688e-06
